project_code,project_name,sector,state,agency,approval_date,original_cost,revised_cost,anticipated_cost,expenditure,original_doc,revised_doc,anticipated_doc,physical_progress_pct,schedule_status,report_month
N24000767,CONSTRUCTION OF 2-LANE WITH PAVED SHOULDER INCLUDING GEOMETRIC IMPROVEMENT FROM KM 0.000 TO KM 16.00,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,2017-03,375.8,,375.8,287.51,,2022-05,2023-12,95.26,ongoing_census,2024-08
N24000768,CONSTRUCTION OF 2-LANE WITH 11/2017 PAVED SHOULDER INCLUDING GEOMETRIC IMPROVEMENT FROM KM 16.000 TO KM 32.5,ROAD TRANSPORT AND HIGHWAYS,Sikkim,Aug-23) (N.A.,2017-11,290.05,,290.05,218.36,2020-10,2023-08,2024-04,96.98,ongoing_census,2024-08
N24001251,CONSTUCTION/UPGRADATION OF EXISTING HIGHWAY TO 2 LANE WITH PAVED SHOULDER FROM KM 0.00 TO KM 13.00 N,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,,402.94,,402.94,234.88,,,2025-01,72.99,ongoing_census,2024-08
N24001252,CONSTUCTION/UPGRADATION OF EXISTING HIGHWAY TO 2 LANE WITH PAVED SHOULDER FROM KM 13.00 TO KM 25.600,ROAD TRANSPORT AND HIGHWAYS,Sikkim,Aug-23) (N.A.,,295.97,,295.97,243.68,,2023-08,2025-01,93.13,ongoing_census,2024-08
N24001254,CONSTUCTION/UPGRADATION OF EXISTING HIGHWAY TO 2 LANE WITH PAVED SHOULDER FROM KM 26.10 TO KM 40.00,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,,242.97,,244.45,246.91,,,2024-01,100.0,ongoing_census,2024-08
N24001261,CONSTRUCTION AND UPGRADATION OFEXISTINGROAD TO 2-LANE WITH PAVED SHOULDER INCLUDING GEOMETRIC IMPROV,ROAD TRANSPORT AND HIGHWAYS,Sikkim,N.A.) (N.A.,2020-08,311.0,,273.78,240.56,,,2024-10,93.88,ongoing_census,2024-08
N24001262,CONSTRUCTION AND UPGRADATION OFEXISTINGROAD TO 2-LANE WITH PAVED SHOULDER INCLUDING GEOMETRIC IMPROV,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,2020-07,345.38,395.59,395.59,355.08,,2023-10,2024-08,88.69,ongoing_census,2024-08
N24001322,CONSTRUCTION OF 2-LANE ROAD WITH PAVED SHOULDER (GREENFIELD ALIGNMENT) OF EXISTING STRETCH BETWEEN L,ROAD TRANSPORT AND HIGHWAYS,Sikkim,Oct-23) (439.56,2020-09,183.31,439.56,439.56,351.16,,2023-10,2025-03,46.04,ongoing_census,2024-08
N24001325,CONSTRUCTION OF 2-LANE SPECIFICATION ROAD WITH PAVED SHOULDER AS REALIGNMENT,ROAD TRANSPORT AND HIGHWAYS,Sikkim,GREENFIELD ALIGNMENT,2020-09,262.84,414.2,414.2,220.26,,2024-08,2025-03,46.17,ongoing_census,2024-08
N24001327,REHABILITATION AND UPGRADATION OF EXISTING ROAD TO 2-LANE WITH PAVED SHOULDER INCLUDING GEOMETRIC IM,ROAD TRANSPORT AND HIGHWAYS,Sikkim,Oct-23) (N.A.,2020-08,292.8,,292.8,179.62,,2023-10,2025-03,49.22,ongoing_census,2024-08
N24001336,CONSTRUCTION AND UPGRADATION OF EXISTING ROAD TO 2-LANE WITH PAVED SHOULDER FROM KM27.200 (END OF RO,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,2020-08,230.45,244.91,244.91,200.82,,2024-10,2025-06,77.2,ongoing_census,2024-08
N24001337,CONSTRUCTION AND UPGRADATION 10/2020 OF EXISTING ROAD TO 2-LANE WITH PAVED SHOULDER FROM NEW ROLEP BRIDGE AT,ROAD TRANSPORT AND HIGHWAYS,Sikkim,Jul-25) (478.79,2020-10,493.42,478.79,478.79,266.57,2023-11,2025-07,2025-07,39.65,ongoing_census,2024-08
N24001338,CONSTRUCTION OF 2-LANE WITH 10/2020 PAVED SHOULDER OF NEW GREEN FIELD ALIGNMENT FROM CHOCHENPHERI AT KM 52.0,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,2020-10,816.79,786.6,786.6,278.06,2023-12,2025-06,2025-12,35.22,ongoing_census,2024-08
N24001361,RISHI BORDER- ROLEP- MENLA PKG- 2A,ROAD TRANSPORT AND HIGHWAYS,Sikkim,Apr-25) (N.A.,,332.2,,332.2,148.62,,2025-04,2025-12,40.82,ongoing_census,2024-08
N24001362,RISHI BORDER- ROLEP- MENLA PKG- 3B 12/2020 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Sikkim,Apr-25) (379.30,,410.6,379.3,379.3,186.64,2024-02,2025-04,2025-06,42.11,ongoing_census,2024-08
020100044,"PROTOTYPE FAST BREEDER REACTOR (BHAVINI, 500 MWE)",ATOMIC ENERGY,Tamil Nadu,N.A.) (N.A.,2003-09,3492.0,,7670.0,6921.72,,,2025-03,98.0,ongoing_census,2024-08
N02000028,KUDANKULAM NUCLEAR POWER PROJECT UNIT-3 and 4,ATOMIC ENERGY,Tamil Nadu,NPCIL,2013-03,39849.0,68893.0,68893.0,44808.0,,,2026-11,73.47,ongoing_census,2024-08
N02000029,KUDANKULAM NUCLEAR POWER PROJECT 5 AND 6,ATOMIC ENERGY,Tamil Nadu,NPCIL,2017-06,49621.0,,49621.0,17318.0,,,2027-09,29.39,ongoing_census,2024-08
N04000074,"MODERNIZATION OF CHENNAI AIRPORT PHASE II, CHENNAI",CIVIL AVIATION,Tamil Nadu,N.A.) (N.A.,2018-06,2467.0,,2467.0,1497.89,,,2025-12,58.0,ongoing_census,2024-08
N04000075,UPGRADATION OF PASSENGER TERMINAL BUILDING AND AIRSIDE FACILITIES AT TIRUCHIRAPALLI INTERNATIONAL AI,CIVIL AVIATION,Tamil Nadu,AAI,2018-08,951.28,,1112.49,1112.49,,,2023-12,100.0,ongoing_census,2024-08
N04000090,DEVELOPMENT OF TUTICORIN AIRPORT,CIVIL AVIATION,Tamil Nadu,AAI,2019-06,380.87,452.93,452.93,308.18,,2024-09,2024-09,90.0,ongoing_census,2024-08
N06000259,JAWAHAR KHANI OPENCAST (JK OC) 12/2021 MINE,COAL,Tamil Nadu,SCCL,2021-12,297.88,,297.88,45.15,2025-03,,2025-03,20.0,ongoing_census,2024-08
N28000109,CONSTRUCTION OF 726 Nos 11/2017 RESIDENTIAL QUARTERS CHENNAI,FINANCE,Tamil Nadu,CPWD FOR FINANC,2017-11,348.77,,348.77,223.39,2021-11,,2022-11,100.0,ongoing_census,2024-08
N10000014,25.5 MW WIND POWER PROJECT AT KAYATHAR IN TAMILNADU,MINES,Tamil Nadu,NALCO,,166.62,163.17,163.17,135.63,,2024-03,2024-12,65.0,ongoing_census,2024-08
N16000234,IRUGUR-DEVANGONTHI POL PIPELINE 11/2012 (BPCL),PETROLEUM,Tamil Nadu,,2012-11,678.0,1732.0,1732.0,532.04,2017-02,2025-10,2025-10,39.7,ongoing_census,2024-08
N16000253,ENNORE THIRUVALLUR BENGALURU PUDUCHERRY NAGAPATTINAM MADURAITUTICORIN GAS PIPELINE,PETROLEUM,Tamil Nadu,IOCL,2016-05,4497.0,6025.0,6025.0,5513.79,,2025-03,2025-03,93.06,ongoing_census,2024-08
N16000403,"CONSTRUCTION OF CAPTIVE POL LPG 10/2020 JETTY AT KAMARAJAR PORT, CHENNAI",PETROLEUM,Tamil Nadu,IOCL,,921.0,,921.0,720.11,2023-09,2024-12,2024-12,90.9,ongoing_census,2024-08
N16000405,"SETTING UP LUBE COMPLEX AT 10/2020 VILLAGES AMULLAVOYAL AND VAIKKADU, CHENNAI AS RESITEMENT OF EXISTING FACI",PETROLEUM,Tamil Nadu,IOCL,2020-10,1398.0,1587.0,1587.0,1178.6,2023-12,2024-12,2024-12,91.5,ongoing_census,2024-08
N16000434,CBR 9 MMTPA PROJECT (CPCL),PETROLEUM,Tamil Nadu,,2021-01,31580.0,31580.0,36354.0,1220.46,,,2025-06,10.1,ongoing_census,2024-08
N16000438,"GRASS ROOT POL TERMINAL AT VALLUR, CHENNAI",PETROLEUM,Tamil Nadu,IOCL,2022-01,827.0,887.71,887.71,464.08,,2024-12,2025-06,72.1,ongoing_census,2024-08
N16000451,CBR ASANUR PIPELINE AND ITS HOOK UP WITH EXISTING CHENNAI TRICHY MADURAI PRODUCT PIPELINE,PETROLEUM,Tamil Nadu,IOCL,,564.0,,564.0,144.55,,,2024-11,35.67,ongoing_census,2024-08
N16000455,LAYING OF POL PIPELINES IN COMMON CORRIDOR FOR PROPOSED GRASS ROOT TERMINAL AT VALLUR (CHENNAI),PETROLEUM,Tamil Nadu,IOCL,2022-01,829.0,,829.0,209.55,,2026-05,2026-05,49.61,ongoing_census,2024-08
N16000479,EXTENSION OF ASANUR-SANKARI SECTION OF CHENNAI-TRICHY- MADURAI PIPELINE UPTO COIMBATORE,PETROLEUM,Tamil Nadu,IRUGUR,2023-01,346.7,,346.7,0.72,,,2025-01,17.25,ongoing_census,2024-08
N16000486,CGD PROJECT AT DHARMAPURI AND KRISHNAGIRI DISTRICTS,PETROLEUM,Tamil Nadu,IOCL,,501.0,,501.0,73.44,,,2030-12,3.7,ongoing_census,2024-08
N16000490,"CGD PROJECT AT MADURAI, THENI AND VIRUDHNAGAR DISTRICTS",PETROLEUM,Tamil Nadu,IOCL,2022-03,1328.0,,1328.0,142.13,,,2030-12,4.0,ongoing_census,2024-08
N16000492,"CGD PROJECT AT KANYAKUMARI, TUTICORIN, TIRUNVELI KATTABO AND TENKASI DISTRICTS",PETROLEUM,Tamil Nadu,IOCL,2022-03,1295.0,,1295.0,129.73,,,2030-12,4.1,ongoing_census,2024-08
N16000521,CGD PROJECTS AT THE NILGIRIS AND 12/2022 ERODE DISTRICTS,PETROLEUM,Tamil Nadu,N.A.) (N.A.,,3685.0,,3685.0,80.69,2030-03,,2030-03,4.4,ongoing_census,2024-08
N22000028,"EXTENSION OF MRTS FROM VELACHERY TO STN. THOMAS, MTP",RAILWAYS,Tamil Nadu,MRTP,2006-04,495.74,,734.01,628.07,,2024-10,2024-12,98.0,ongoing_census,2024-08
N22000079,MAYLADUTHURAI-THIRUVARUR- KARAIKUDI-THIRU 'PONDI'- AGASTIYAMPALLI,RAILWAYS,Tamil Nadu,SR,2007-09,724.69,,3118.34,1926.2,,,2027-03,78.0,ongoing_census,2024-08
N22000085,TIDIVANAM-NAGARI (NL),RAILWAYS,Tamil Nadu,Dec-26) (N.A.,2006-09,582.83,,3631.34,773.92,2006-09,2026-12,2027-03,10.0,ongoing_census,2024-08
N22000567,Chinnasalem-Kallakurichi New Line (MM of cuddalore- Salem 191 KM),RAILWAYS,Tamil Nadu,SR,,417.5,,419.44,199.7,,2024-08,2025-12,75.0,ongoing_census,2024-08
N22000568,CHENNAI BEACH-CHENNAI EGMORE (4.3 KM) (UMBRELLA WORK PB#57/2019- 20/NR),RAILWAYS,Tamil Nadu,SR,2022-03,359.6,274.2,274.2,212.74,,2024-08,2024-12,70.0,ongoing_census,2024-08
N22000618,MORAPPUR-DHARMAPURI,RAILWAYS,Tamil Nadu,Mar-27) (N.A.,2019-02,358.95,,358.95,37.12,,2027-03,2027-03,1.0,ongoing_census,2024-08
N22000625,KARAIKAL - PERALAM NEW LINE (MM OF TIRUCHCHIRAPPALLI-NAGORE- KARAIKAL),RAILWAYS,Tamil Nadu,Sep-24) (N.A.,,304.22,,373.42,302.47,,2024-09,2024-12,72.0,ongoing_census,2024-08
N22000626,NAGAPATTINAM- THIRUTURAIPUNDI VIA THIRUKUVALAI NEW LINE (MM OF TIRUCHCHIRAPPALLI-NAGORE- KARAIKAL),RAILWAYS,Tamil Nadu,SR,2008-07,677.12,,788.05,167.05,,2027-03,2027-03,17.0,ongoing_census,2024-08
N24001428,FOUR LANING OF VILUPPURAM TO PUDHUCHERRY (DESIGN CH. KM. 00/000 TO KM. 29/000) SECTION OF NH- 45A ON,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,998.7,1358.32,1358.32,868.82,,2024-12,2024-12,96.33,ongoing_census,2024-08
N24001429,FOUR LANING OF PUDUCHERRY (KM.29/000) TO POONDIYANKUPPAM (KM.67/000) SECTION OF NH-45A ON HAM UNDER,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2018-03,1294.47,1588.4,1588.4,852.39,,2024-12,2024-12,93.7,ongoing_census,2024-08
N24001430,FOUR LANING OF POONDIYANKUPPAM (KM.67/000) TO SATTANATHAPOURAM (KM.123/800) SECTION OF NH-45A ON HAM,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2018-03,2120.4,2565.63,2565.63,1432.44,,2024-12,2024-12,99.18,ongoing_census,2024-08
N24001431,FOUR LANING OF SATTANATHAPURAM (KM.123/800) TO NAGAPATTINAM (KM.179/555) SECTION OF NH-45A ON HAM UN,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2018-03,1872.68,2661.51,2756.09,1091.58,,2025-08,2025-08,49.2,ongoing_census,2024-08
N24001455,CONSTRUCTION OF 4 LANE WITH PAVED SHOULDERS THIRUVAYARU BYPASS IN BETWEEN EXISTING KM.55/926 TO 62/6,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.) (N.A.,2022-02,191.33,,191.33,142.11,,,2024-10,80.0,ongoing_census,2024-08
N24001600,BALANCE WORK 2-LANE WITH PAVED 10/2020 SHOULDERS OF NAGAPATTINAM - THANJAVUR SECTION OF NH-67 (NEW NH-83),ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2020-10,434.12,,434.12,258.89,2023-05,2024-12,2024-12,99.0,ongoing_census,2024-08
N24001601,4-LANING OF KAMALAPURAM - ODDANCHATRAM SECTION OF NH-209,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,Mar-25) (N.A.,2019-01,1051.69,,1051.69,540.79,,2025-03,2025-03,75.11,ongoing_census,2024-08
N24001602,4-LANING OF MADATHUKULAM - POLLACHI SECTION OF NH-209 (NEW NH-83),ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,1409.38,,1409.38,618.3,,2025-01,2025-01,85.4,ongoing_census,2024-08
N24001603,4-LANING OF ODDANCHATRAM - MADATHUKULAM SECTION OF NH-209,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,Dec-23) (N.A.,,1518.53,,1607.54,915.4,,2023-12,2023-12,100.0,ongoing_census,2024-08
N24001604,"REMAINING WORK OF 2L+PS OF TRICHY - KARAIKUDI SECTION OF NH- 210, INCLUDING TRICHY BYPASS",ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2019-02,166.9,,166.9,121.94,,,2023-10,100.0,ongoing_census,2024-08
N24001605,"4-LANING OF MELUR - PILLAYARPATTI - KARAIKUDI SECTION OF NH-338, NH-36, NH-383",ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.) (N.A.,,1103.86,,1103.86,461.32,,,2025-01,68.04,ongoing_census,2024-08
N24001606,4-LANING OF VADIPPATTI - 12/2018 THAMARAIPATTI SECTION OF NH-744A,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,MADURAI RING ROAD,2018-12,854.94,,854.94,334.05,2022-03,2025-03,2025-03,64.54,ongoing_census,2024-08
N24001692,BALANCE WORKS OF FOUR LANE FROM KM 43+950 (THIRUVALLUR BYPASS) TO KM 61+470 (VEPPAMPATTU BYPASS) PAS,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.) (N.A.,2022-01,467.99,,468.0,18.83,,,2024-09,12.2,ongoing_census,2024-08
N24001693,FOUR LANING OF NERALURU TO THORAPALLI AGRAHARAM SECTION OF NH-844 (PKG-I) FROM KM.0+000 TO KM.23+350,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2021-09,1751.18,,1757.27,49.69,,,2024-10,,ongoing_census,2024-08
N24001694,FOUR LANING OF THORAPALLI AGRAHARAM TO JITTANDAHALLI SECTION OF NH-844 (PKG-II) FROM KM.23+350 TO KM,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2019-02,1243.57,,1243.57,171.63,,2024-12,2024-12,,ongoing_census,2024-08
N24001696,FOUR LANING OF JITTANDAHALLI TO DHARMAPURI SECTION OF NH-844 (PKG-III) FROM KM.60+100 TO KM.94+460,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,1291.37,,1291.37,215.02,,2024-12,2024-12,,ongoing_census,2024-08
N24001716,THOPPUR METTUR BHAVANI ERODE SECTION OF NH 544H FOR A LENGTH OF 85 KM,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,Dec-24) (210.81,2022-07,186.5,210.81,210.81,12.92,,2024-12,2024-12,85.0,ongoing_census,2024-08
N24001717,BANGALORE CHENNAI EXPRESSWAY 11/2020 PHASE-III PACKAGE III (ARAKKONAM TO KANCHEEPURAM) FROM KM 204.500 TO K,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2020-11,1155.49,1458.45,1458.45,444.56,2024-08,,2025-03,51.61,ongoing_census,2024-08
N24001718,BANGALORE CHENNAI EXPRESSWAY 12/2020 PHASE-III PACKAGE II (WALAJAHPET TO ARAKKONAM) FROM KM 180.000 TO KM 2,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2020-12,843.48,1051.36,1051.36,389.23,2024-07,,2024-11,81.92,ongoing_census,2024-08
N24001719,4L BANGALORE-CHENNAI EXPRESSWAY FROM KM. 230.000 TO KM. 261.705 OF KANCHEPURAM TO SRIPERUMBUDUR SECT,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2021-02,2948.31,3516.83,3516.83,728.2,,,2025-02,62.84,ongoing_census,2024-08
N24001720,BANGALORE CHENNAI EXPRESSWAY 10/2020 PHASE-III ? PACKAGE I (GUDIPALA TO WALAJAJHPET) FROM KM 156.000 TO KM 1,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2020-10,1023.91,1341.51,1341.51,513.56,2024-05,,2024-12,67.15,ongoing_census,2024-08
N24001721,FOUR LANING OF MAMALLAPURAM TO MUGAIYUR SECTION OF NH332A FROM KM 0.000 TO KM 31.000,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,1008.99,1360.53,1360.53,163.53,,,2025-08,35.15,ongoing_census,2024-08
N24001722,6L OF MADURAVOYAL TO 11/2021 SRIPERUMBUDUR SECTION FROM KM. 13.800 TO KM. 37.000 OF NH-4 THROUGH STATE HIGH,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.) (463.44,2021-11,463.44,463.44,463.44,331.01,2023-02,,2024-09,98.5,ongoing_census,2024-08
N24001723,KARAIPETTAI TO WALAJAPET FROM KM 10/2018 71.015 TO 107.091,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,707.9,766.51,766.51,401.98,2021-02,,2025-03,78.42,ongoing_census,2024-08
N24001725,6L OF SRIPERUMBUDUR TO KARAIPETTAI FROM KM 37.000 TO KM 71.015 OF NH 48,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.) (N.A.,2019-01,819.89,,922.85,370.91,,,2026-03,57.32,ongoing_census,2024-08
N24001828,CONSTRUCTION OF BYPASS TO GUDIYATHAM TOWN IN KM 23/100 ? 29/250 INCLUDING LA AND SHIFTING OF NH-234,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,MoRTH,2022-01,221.03,243.95,243.95,119.28,,,2024-11,70.0,ongoing_census,2024-08
N24001829,FOUR LANING OF OTTANCHATRAM TO 10/2022 PALANI SECTION FROM KM 30/700 TO KM 55/000 OF NH 209(NEW NH-83) INCLU,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.) (N.A.,,172.15,,172.15,72.66,2024-11,,2024-11,66.6,ongoing_census,2024-08
N24001968,CONSTRUCTION OF STRR (WEST SIDE)- NH948A-BALAGONDAPALLI (TAMIL NADU) TO KARNATAKA/TAMIL NADU BORDER F,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,1260.74,,1260.74,412.9,,,2025-05,42.1,ongoing_census,2024-08
N24002084,4L OF THIRUMANGALAM TO VADUGAPATTI SECTION FROM KM 0.000 TO KM 36.000 OF NH-744,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.) (N.A.,2022-03,1076.97,,1076.97,325.73,,,2025-03,57.68,ongoing_census,2024-08
N24002107,CONSTRUCTION OF NEW DOUBLE TIER 4 LANE ELEVATED CORRIDOR FROM CHENNAI PORT TO MADURAVOYAL IN CHENNAI,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,1382.0,,1382.0,0.0,,,2026-05,,ongoing_census,2024-08
N24002108,CONSTRUCTION OF NEW DOUBLE TIER 4L ELEVATED CORRIDOR FROM CHENNAI PORT TO MADURAVOYAL IN CHENNAI DIS,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.) (N.A.,,1618.96,,1618.96,0.0,,,2026-05,,ongoing_census,2024-08
N24002109,CONSTRUCTION OF NEW DOUBLE TIER 4L ELEVATED CORRIDOR FROM CHENNAI PORT TO MADURAVOYAL IN CHENNAI DIS,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,1301.37,,1301.37,0.0,,,2026-05,,ongoing_census,2024-08
N24002110,CONSTRUCTION OF NEW DOUBLE TIER 4L ELEVATED CORRIDOR FROM CHENNAI PORT TO MADURAVOYAL IN CHENNAI DIS,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.) (N.A.,,1207.4,,1207.4,0.0,,,2026-05,,ongoing_census,2024-08
N24002111,FOUR LANING OF MUGAIYUR TO MARAKKANAM SECTION OF NH-332A FROM KM 31.000 TO KM 62.000,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2019-02,825.94,1116.13,1116.13,134.54,,2025-12,2025-12,19.03,ongoing_census,2024-08
N24002112,SIX LANING OF TUTICORIN PORT ROAD SECTION OF NH-7A (NEW NH-138) FROM KM 0.000 TO KM 6.140 [EFFECTIVE,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.) (N.A.,,200.3,,200.3,47.11,,,2025-01,64.04,ongoing_census,2024-08
N24002113,4L OF LEFT-OVER WORKS INCLUDING ADDITIONAL STRUCTURES FROM KERALA/TAMIL NADU BORDER TO KANYAKUMARI S,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2023-03,1141.78,,1141.78,177.05,,,2025-08,18.75,ongoing_census,2024-08
N24002114,4L OF VADUGAPATTI TO THERKUVENGANALLUR (RAJAPALYAM) SECTION FROM KM 36.000 TO KM 71.600 OF NH744 UND,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.) (N.A.,2022-02,1097.59,,1317.06,464.09,,,2025-04,66.48,ongoing_census,2024-08
N24002151,WIDENING TO 4L/4L+PS AND STRENGTHENING IN SELECTED STRETCHES FROM KM 0/8 TO 50/570 OF NH 532 INCLUD,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,MoRTH,2022-03,257.14,295.0,295.0,56.29,,,2025-07,0.0,ongoing_census,2024-08
N24002152,WIDENING FROM 2L+PS TO 4L/4L+PS AND IMPROVEMENTS THE SELECTED STRETHCES FROM KM 26/5 - 81/2 INCLU,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.) (N.A.,2023-03,274.84,,274.84,101.44,,,2025-11,48.0,ongoing_census,2024-08
N24002153,"STRENGTHENING OF 2L+PS FROM KM 17/8 ? 18/2, CONSTRUCTION OF 2L+PS FROM KM 18/2 TO KM 20/0 AND CONSTR",ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,MoRTH,,169.68,,169.68,43.21,,,2025-08,30.0,ongoing_census,2024-08
N24000652,FOUR LANNING OF VIKRAVANDI- SETHIYAHOPU FROM KM 0.000 TO KM 60.250(DESIGN CHAINAGE KM 0.000 TO KM 65.,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,May-24) (N.A.,2017-03,848.45,,848.45,303.04,,2024-05,2024-05,48.26,ongoing_census,2024-08
N24000697,FOUR LANNING OF CHOLOPURAM- THANJAVUR,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2017-08,1176.37,,1176.37,1293.59,,2024-09,2024-09,94.85,ongoing_census,2024-08
N24000708,4-LANNING OF STHIYATHOPU- CHOLOPURAM,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2017-09,1227.87,,1227.87,1301.26,,2024-11,2024-11,88.3,ongoing_census,2024-08
N24000826,FOUR LANINIG OF CHETTIKULAM TO NATHAM SECTION OF NH-785 FROM CHETTIKULUM (KM 7.300) TO NATHAM (KM. 3,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,505.35,,837.69,376.61,,2024-01,2024-01,99.75,ongoing_census,2024-08
N24000827,FOUR LANING OF MADURAI- CHETTIKULAM SECTION OF NH-785 FROM MADURAI (KM 0/000) TO CHETTICULAM (7/300),ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2018-03,628.71,,756.13,583.02,,2023-04,2023-04,100.0,ongoing_census,2024-08
N28000084,CHENNAI METRO RAIL LTD (PHASE 1) (CMRL),URBAN DEVELOPMEN T,Tamil Nadu,,2009-02,14600.0,,18380.0,17619.68,,,2015-12,100.0,ongoing_census,2024-08
N28000097,CHENNAI METRO RAIL LTD (PHASE 1 EXT),URBAN DEVELOPMEN T,Tamil Nadu,CMRL,,3770.0,,3770.0,2527.73,,,2021-02,100.0,ongoing_census,2024-08
N04000086,"CO CIVIL AVIATION REASEARCH ORG. (PH-II) AT BEGUMPET AIRPORT, HYDRABAD",CIVIL AVIATION,Telangana,Jun-23) (N.A.,,353.61,,353.61,303.22,,2023-06,2023-06,100.0,ongoing_census,2024-08
N06000161,KAKATIYAKHANI OPENCAST III PROJECT PHASE-1,COAL,Telangana,SCCL,2017-03,413.84,,413.84,379.13,,,2025-03,60.0,ongoing_census,2024-08
N06000202,GODAVARIKHANI COAL MINE,COAL,Telangana,N.A.) (N.A.,2019-07,438.98,,438.98,152.32,,,2025-03,68.0,ongoing_census,2024-08
N06000204,VENKATESH KHANI COAL MINE 10/2020,COAL,Telangana,N.A.) (N.A.,2020-10,484.51,,484.51,150.64,2023-03,,2026-03,30.0,ongoing_census,2024-08
N06000210,RCE OF RAMAGUNDAM OPENCAST II 11/2015 EXTENSION PROJECT,COAL,Telangana,SCCL,,489.62,,489.62,405.54,2023-03,,2025-03,70.0,ongoing_census,2024-08
N06000211,RCE OF INDARAM OPENCAST PROJECT,COAL,Telangana,N.A.) (N.A.,2017-08,349.28,,424.81,335.24,,,2025-03,80.0,ongoing_census,2024-08
N06000213,RCE OF KALYANIKHANI OPENCAST PROJECT,COAL,Telangana,SCCL,2016-03,384.32,,384.32,241.21,,,2025-03,75.0,ongoing_census,2024-08
N06000214,RCE OF KAKATHIYAKHANI OC - 2 PROJECT,COAL,Telangana,N.A.) (N.A.,,442.42,,442.42,174.29,,,2025-03,63.0,ongoing_census,2024-08
N06000258,GOLETI OPENCAST MINE (SCCL),COAL,Telangana,N.A.) (N.A.,2021-07,345.6,,345.6,50.25,,,2026-03,18.0,ongoing_census,2024-08
N28000098,ESTABLISHMENT OF NATIONAL ANIMAL 10/2016 RESOURCE FACILITY FOR BIOMEDICAL RESEARCH AT HYDERABAD,HEALTH AND FAMILY WELFARE,Telangana,CPWD FOR HEALTH,,209.84,281.05,281.05,248.43,2020-03,2024-09,2024-09,97.5,ongoing_census,2024-08
