project_code,project_name,sector,state,agency,approval_date,original_cost,revised_cost,anticipated_cost,expenditure,original_doc,revised_doc,anticipated_doc,physical_progress_pct,schedule_status,report_month
N24001569,DELHI-VADODARA GREENFIELD ALIGNMENT (NH-148N) (PKG-12) (CH. 331.030 TO CH. 359.170) [MAJOR BRIDGE ON,ROAD TRANSPORT AND HIGHWAYS,Rajasthan,NHAI,2019-11,1425.02,,1425.02,1365.31,2023-03,2024-06,2024-06,100.0,ongoing_census,2024-06
N24001571,DELHI-VADODARA GREENFIELD ALIGNMENT (NH-148N) (PKG-13) (CH. 359.170 TO CH. 388.420) [JUNCTION WITH S,ROAD TRANSPORT AND HIGHWAYS,Rajasthan,N.A.,2019-11,1341.36,,1341.36,1070.19,2023-12,2024-06,2024-06,99.55,ongoing_census,2024-06
N24001572,DELHI-VADODARA GREENFIELD ALIGNMENT (NH-148N) (PKG-16) (CH. 427.300 TO CH.452.420) [MAJOR BRIDGE OVE,ROAD TRANSPORT AND HIGHWAYS,Rajasthan,NHAI,2019-11,952.57,,952.57,892.27,2023-01,2024-01,2024-01,100.0,ongoing_census,2024-06
N24001573,DELHI-VADODARA GREENFIELD ALIGNMENT (NH-148N) (PKG-09) (CH. 247.310 TO CH. 292.950) [JUNCTION WITH M,ROAD TRANSPORT AND HIGHWAYS,Rajasthan,N.A.,2019-11,1658.06,,1658.06,179.92,2022-12,2024-06,2024-06,99.9,ongoing_census,2024-06
N24001612,DELHI-VADODARA GREENFIELD ALIGNMENT (NH-148N) (PKG-15) (CH. 419.000 TO CH.427.300) [JUNCTION WITH NH,ROAD TRANSPORT AND HIGHWAYS,Rajasthan,NHAI,2020-07,1788.69,,1788.69,762.64,2024-01,2025-09,2025-09,63.0,ongoing_census,2024-06
N24001866,"CONSTRUCTION OF TWO LANE WITH PAVED SHOULDER FOR FATEHPUR BYPASS, MANDAWA BYPASS AND JHUNJHUNU BYPAS",ROAD TRANSPORT AND HIGHWAYS,Rajasthan,N.A.,2022-03,186.29,,186.29,142.69,2024-08,,2024-08,64.0,ongoing_census,2024-06
N24001867,UPGRADATION OF TWO LANE PAVED SHOULDER FROM SHAHPURA TO THANAGAZI OF NH-248A ON EPC MODE IN THE STAT,ROAD TRANSPORT AND HIGHWAYS,Rajasthan,MoRTH,2022-03,174.34,,174.34,104.08,2024-07,,2024-07,57.0,ongoing_census,2024-06
N24001868,Sagwara Bypass and Garhi- Partapur Bypass of NH- 927A in the State of Rajasthan.,ROAD TRANSPORT AND HIGHWAYS,Rajasthan,MoRTH,2022-03,187.65,,187.65,66.57,2025-08,,2025-08,25.0,ongoing_census,2024-06
N24001869,UPGRADATION AND REHABILITATION TO TWO LANE WITH PAVED SHOULDER OF GHAGARIYA- MUNABAO SECTION FROM KM,ROAD TRANSPORT AND HIGHWAYS,Rajasthan,MoRTH,,235.15,,235.15,92.29,2025-08,,2025-08,47.0,ongoing_census,2024-06
N24001927,UP-GRADATION TO 2 LANE WITH PAVED SHOULDER FROM CHARBHUJA AT DESIGN KM 0.00 (EXISTING KM 150.00) TO,ROAD TRANSPORT AND HIGHWAYS,Rajasthan,MoRTH,2022-02,838.43,,838.43,152.87,2025-09,,2025-09,16.0,ongoing_census,2024-06
N24001928,CONSTRUCTION OF 2 LANE WITH PAVED SHOULDER NORTHERN BYPASS PHASE-II OF KOTA CITY FROM DESIGN CHAINAG,ROAD TRANSPORT AND HIGHWAYS,Rajasthan,MoRTH,2022-03,317.74,,317.74,136.23,2025-04,,2025-04,2.0,ongoing_census,2024-06
N24002058,ADDITIONAL STRUCTURES ON 6LGURGAON-JAIPUR SECTION OF NH-48 BETWEEN KM 42.700 TO KM 273.00,ROAD TRANSPORT AND HIGHWAYS,Rajasthan,NHAI,2022-08,409.64,,409.64,177.25,2024-06,,2025-06,39.66,ongoing_census,2024-06
N04000110,PAKYONG AIRPORT- WIDENING OF BASIC STRIP AT WESTERN SIDE OF RUNWAY CHAINAGE 80M TO 920M I/C SLOPE ST,CIVIL AVIATION,Sikkim,AAI,,323.26,,323.26,6.01,2026-06,,2026-06,3.0,ongoing_census,2024-06
N44000002,"CONSTRUCTION OF SIKKIM UNIVERSITY CAMPUS PHASE-I, PACKAGE -II AT YANGANG SOUTH SIKKIM",DEPARTMENT OF HIGHER EDUCATION,Sikkim,N.A.,2020-08,314.06,,303.55,121.42,2025-01,,2024-12,40.0,ongoing_census,2024-06
N18000325,TEESTA VI HE PROJECT,POWER,Sikkim,N.A.) (N.A.,2019-03,5748.04,,5748.04,3600.93,2024-03,,2027-12,62.93,ongoing_census,2024-06
N18000326,RANGIT IV HE PROJECT (NHPC),POWER,Sikkim,N.A.) (N.A.,2021-03,938.29,,1871.23,1115.43,2024-05,,2025-05,76.83,ongoing_census,2024-06
N22000102,"SEVOK RANGPO, NEFR (NFR)",RAILWAYS,Sikkim,N.A.) (N.A.,2008-04,1339.48,,7876.92,3290.96,2015-12,,2023-12,39.8,ongoing_census,2024-06
N24000767,CONSTRUCTION OF 2-LANE WITH PAVED SHOULDER INCLUDING GEOMETRIC IMPROVEMENT FROM KM 0.000 TO KM 16.00,ROAD TRANSPORT AND HIGHWAYS,Sikkim,May-22,2017-03,375.8,,375.8,287.51,2022-04,2022-05,2023-12,95.26,ongoing_census,2024-06
N24000768,CONSTRUCTION OF 2-LANE WITH PAVED SHOULDER INCLUDING GEOMETRIC IMPROVEMENT FROM KM 16.000 TO KM 32.5,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,2017-11,290.05,,290.05,218.36,2020-10,2023-08,2024-08,96.74,ongoing_census,2024-06
N24001251,CONSTUCTION/UPGRADATION OF EXISTING HIGHWAY TO 2 LANE WITH PAVED SHOULDER FROM KM 0.00 TO KM 13.00 N,ROAD TRANSPORT AND HIGHWAYS,Sikkim,N.A.,2019-03,402.94,,402.94,226.03,2022-04,,2025-01,71.23,ongoing_census,2024-06
N24001252,CONSTUCTION/UPGRADATION OF EXISTING HIGHWAY TO 2 LANE WITH PAVED SHOULDER FROM KM 13.00 TO KM 25.600,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,2020-08,295.97,,295.97,242.52,2023-04,2023-08,2025-01,92.71,ongoing_census,2024-06
N24001254,CONSTUCTION/UPGRADATION OF EXISTING HIGHWAY TO 2 LANE WITH PAVED SHOULDER FROM KM 26.10 TO KM 40.00,ROAD TRANSPORT AND HIGHWAYS,Sikkim,N.A.,2020-03,242.97,,244.45,246.91,2022-06,,2024-01,100.0,ongoing_census,2024-06
N24001261,CONSTRUCTION AND UPGRADATION OFEXISTINGROAD TO 2-LANE WITH PAVED SHOULDER INCLUDING GEOMETRIC IMPROV,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,2020-08,311.0,,273.78,238.1,2023-04,,2024-10,92.92,ongoing_census,2024-06
N24001262,CONSTRUCTION AND UPGRADATION OFEXISTINGROAD TO 2-LANE WITH PAVED SHOULDER INCLUDING GEOMETRIC IMPROV,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,2020-07,345.38,395.59,395.59,352.84,2023-04,2023-10,2024-08,88.53,ongoing_census,2024-06
N24001322,CONSTRUCTION OF 2-LANE ROAD WITH PAVED SHOULDER (GREENFIELD ALIGNMENT) OF EXISTING STRETCH BETWEEN L,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,2020-09,183.31,439.56,439.56,351.16,2022-05,2023-10,2025-03,45.06,ongoing_census,2024-06
N24001325,CONSTRUCTION OF 2-LANE SPECIFICATION ROAD WITH PAVED SHOULDER AS REALIGNMENT,ROAD TRANSPORT AND HIGHWAYS,Sikkim,GREENFIELD ALIGNMENT,2020-09,262.84,414.2,414.2,220.26,2023-05,2024-08,2025-03,45.86,ongoing_census,2024-06
N24001327,REHABILITATION AND UPGRADATION OF EXISTING ROAD TO 2-LANE WITH PAVED SHOULDER INCLUDING GEOMETRIC IM,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,,292.8,,292.8,175.45,2022-05,2023-05,2025-03,49.15,ongoing_census,2024-06
N24001336,CONSTRUCTION AND UPGRADATION OF EXISTING ROAD TO 2-LANE WITH PAVED SHOULDER FROM KM27.200 (END OF RO,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,,230.45,244.91,244.91,200.46,2023-04,2023-09,2025-03,76.88,ongoing_census,2024-06
N24001337,CONSTRUCTION AND UPGRADATION OF EXISTING ROAD TO 2-LANE WITH PAVED SHOULDER FROM NEW ROLEP BRIDGE AT,ROAD TRANSPORT AND HIGHWAYS,Sikkim,NHIDCL,,493.42,478.79,478.79,263.53,2023-11,2025-01,2025-06,38.74,ongoing_census,2024-06
N24001338,CONSTRUCTION OF 2-LANE WITH PAVED SHOULDER OF NEW GREEN FIELD ALIGNMENT FROM CHOCHENPHERI AT KM 52.0,ROAD TRANSPORT AND HIGHWAYS,Sikkim,Sep-24) (786.60,2020-10,816.79,786.6,786.6,276.95,2023-12,2024-09,2025-12,34.84,ongoing_census,2024-06
N24001361,RISHI BORDER- ROLEP- MENLA PKG- 2A (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Sikkim,Jan-25) (N.A.,,332.2,,332.2,145.62,2023-09,2025-01,2025-12,40.32,ongoing_census,2024-06
N24001362,RISHI BORDER- ROLEP- MENLA PKG- 3B,ROAD TRANSPORT AND HIGHWAYS,Sikkim,Apr-25) (379.30,,410.6,379.3,379.3,180.75,2024-02,2025-04,2025-04,40.8,ongoing_census,2024-06
N24001442,CONSTRUCTION OF 2-LANE WITH PAVED SHOULDER GANGTOK BYPASS ROAD FROM RANIPOOL TO BURTUK (L=23.316KM),ROAD TRANSPORT AND HIGHWAYS,Sikkim,MoRTH,2021-10,385.15,,385.15,163.03,2024-05,2025-01,2025-01,74.7,ongoing_census,2024-06
N24001913,SPECIAL PROTECTION WORK ON REHABILITATION AND RESTORATION OF SLIDING AND SINKING ZONE FROM RANGPO TO,ROAD TRANSPORT AND HIGHWAYS,Sikkim,N.A.,2017-03,165.56,,165.56,,2022-06,,2022-06,71.74,ongoing_census,2024-06
020100044,"PROTOTYPE FAST BREEDER REACTOR (BHAVINI, 500 MWE)",ATOMIC ENERGY,Tamil Nadu,BHAVNI,2003-09,3492.0,,7670.0,6921.72,2010-09,,2025-03,97.9,ongoing_census,2024-06
N02000028,KUDANKULAM NUCLEAR POWER PROJECT UNIT-3 and 4,ATOMIC ENERGY,Tamil Nadu,NPCIL,2013-03,39849.0,68893.0,68893.0,44074.0,2020-11,,2026-11,72.6,ongoing_census,2024-06
N02000029,KUDANKULAM NUCLEAR POWER PROJECT 5 AND 6,ATOMIC ENERGY,Tamil Nadu,NPCIL,2017-06,49621.0,,49621.0,16681.0,2027-09,,2027-09,28.03,ongoing_census,2024-06
N04000074,"MODERNIZATION OF CHENNAI AIRPORT PHASE II, CHENNAI",CIVIL AVIATION,Tamil Nadu,AAI,2018-06,2467.0,,2467.0,1482.91,2022-02,,2025-12,57.4,ongoing_census,2024-06
N04000075,UPGRADATION OF PASSENGER TERMINAL BUILDING AND AIRSIDE FACILITIES AT TIRUCHIRAPALLI INTERNATIONAL AI,CIVIL AVIATION,Tamil Nadu,N.A.,2018-08,951.28,,1112.49,1102.2,2021-10,,2023-12,100.0,ongoing_census,2024-06
N04000090,DEVELOPMENT OF TUTICORIN AIRPORT,CIVIL AVIATION,Tamil Nadu,Jul-24) (452.93,2019-06,380.87,452.93,452.93,287.54,2022-03,2024-07,2024-07,84.5,ongoing_census,2024-06
N06000259,JAWAHAR KHANI OPENCAST (JK OC) MINE,COAL,Tamil Nadu,SCCL,2021-12,297.88,,297.88,45.15,2025-03,,2025-03,15.0,ongoing_census,2024-06
N28000089,"C/O OF 152 NOS TYPE-II,304 NOS,TYPE- III,76 NOS, TYPE-IV QTRS. FOR INCOME TAX DEPARTMENT AT CHENNAI",FINANCE,Tamil Nadu,CPWD FOR FINANC,2015-12,209.0,,262.0,205.72,2019-10,2022-10,2022-10,100.0,ongoing_census,2024-06
N28000109,CONSTRUCTION OF 726 Nos RESIDENTIAL QUARTERS CHENNAI,FINANCE,Tamil Nadu,N.A.,2017-11,348.77,,348.77,223.39,2021-11,,2022-11,100.0,ongoing_census,2024-06
N10000014,25.5 MW WIND POWER PROJECT AT KAYATHAR IN TAMILNADU,MINES,Tamil Nadu,NALCO,2017-09,166.62,163.17,163.17,135.63,2019-06,2024-03,2024-12,65.0,ongoing_census,2024-06
N16000234,IRUGUR-DEVANGONTHI POL PIPELINE,PETROLEUM,Tamil Nadu,BPCL,2012-11,678.0,1732.0,1732.0,532.02,2017-02,2025-10,2025-10,38.0,ongoing_census,2024-06
N16000253,ENNORE THIRUVALLUR BENGALURU PUDUCHERRY NAGAPATTINAM MADURAITUTICORIN GAS PIPELINE,PETROLEUM,Tamil Nadu,IOCL,2016-05,4497.0,6025.0,6025.0,5503.37,2018-12,2024-03,2024-12,99.06,ongoing_census,2024-06
N16000403,"CONSTRUCTION OF CAPTIVE POL LPG JETTY AT KAMARAJAR PORT, CHENNAI",PETROLEUM,Tamil Nadu,IOCL,2020-10,921.0,,921.0,664.1,2023-09,2024-12,2024-12,87.7,ongoing_census,2024-06
N16000405,"SETTING UP LUBE COMPLEX AT VILLAGES AMULLAVOYAL AND VAIKKADU, CHENNAI AS RESITEMENT OF EXISTING FACI",PETROLEUM,Tamil Nadu,IOCL,2020-10,1398.0,1587.0,1587.0,1106.85,2023-12,2024-08,2024-08,88.0,ongoing_census,2024-06
N16000418,CGD PROJECT AT COIMBATORE DISTRICT,PETROLEUM,Tamil Nadu,IOCL,2018-10,2998.0,,2998.0,326.22,2030-03,,2030-03,100.0,ongoing_census,2024-06
N16000419,CGD PROJECT AT SALEM DISTRICT (IOCL),PETROLEUM,Tamil Nadu,N.A.) (N.A.,2018-10,1304.0,,1304.0,107.78,2030-03,,2030-03,100.0,ongoing_census,2024-06
N16000434,CBR 9 MMTPA PROJECT,PETROLEUM,Tamil Nadu,CPCL,2021-01,31580.0,31580.0,36354.0,1151.93,2025-06,,2025-06,10.0,ongoing_census,2024-06
N16000438,"GRASS ROOT POL TERMINAL AT VALLUR, CHENNAI",PETROLEUM,Tamil Nadu,Dec-24) (887.71,2022-01,827.0,887.71,887.71,446.18,2024-07,2024-12,2025-06,67.3,ongoing_census,2024-06
N16000451,CBR ASANUR PIPELINE AND ITS HOOK UP WITH EXISTING CHENNAI TRICHY MADURAI PRODUCT PIPELINE,PETROLEUM,Tamil Nadu,IOCL,,564.0,,564.0,139.26,2024-11,,2024-11,35.67,ongoing_census,2024-06
N16000455,LAYING OF POL PIPELINES IN COMMON CORRIDOR FOR PROPOSED GRASS ROOT TERMINAL AT VALLUR (CHENNAI),PETROLEUM,Tamil Nadu,May-26,2022-01,829.0,,829.0,180.85,2024-07,2026-05,2026-05,49.61,ongoing_census,2024-06
N16000479,EXTENSION OF ASANUR-SANKARI SECTION OF CHENNAI-TRICHY-MADURAI PIPELINE UPTO COIMBATORE (IRUGUR),PETROLEUM,Tamil Nadu,IOCL,2023-01,346.7,,346.7,0.72,2025-01,,2025-01,17.25,ongoing_census,2024-06
N16000486,CGD PROJECT AT DHARMAPURI AND KRISHNAGIRI DISTRICTS,PETROLEUM,Tamil Nadu,IOCL,2022-03,501.0,,501.0,68.45,2030-03,,2030-12,3.5,ongoing_census,2024-06
N16000490,"CGD PROJECT AT MADURAI, THENI AND VIRUDHNAGAR DISTRICTS",PETROLEUM,Tamil Nadu,IOCL,,1328.0,,1328.0,112.15,2030-03,,2030-12,3.7,ongoing_census,2024-06
N16000492,"CGD PROJECT AT KANYAKUMARI, TUTICORIN, TIRUNVELI KATTABO AND TENKASI DISTRICTS",PETROLEUM,Tamil Nadu,IOCL,2022-03,1295.0,,1295.0,110.82,2030-03,,2030-12,3.9,ongoing_census,2024-06
N16000521,CGD PROJECTS AT THE NILGIRIS AND ERODE DISTRICTS,PETROLEUM,Tamil Nadu,BPCL,2022-12,3685.0,,3685.0,73.12,2030-03,,2030-03,4.0,ongoing_census,2024-06
N18000262,TRANSMISSION SYSTEM FOR EVACUTION OF POWER FROM NEYVELI LIGNITE CORP LTD TS - I (REPLACEMENT) IN NEY,POWER,Tamil Nadu,PGCIL,2017-05,186.17,,219.66,180.54,2019-07,,2019-07,100.0,ongoing_census,2024-06
N22000028,"EXTENSION OF MRTS FROM VELACHERY TO STN. THOMAS, MTP",RAILWAYS,Tamil Nadu,Aug-24,2006-04,495.74,,734.01,627.51,2013-06,2024-08,2024-10,98.0,ongoing_census,2024-06
N22000079,MAYLADUTHURAI-THIRUVARUR- KARAIKUDI-THIRU 'PONDI'- AGASTIYAMPALLI,RAILWAYS,Tamil Nadu,SR,2007-09,724.69,,3118.34,1923.59,2019-02,,2027-03,78.0,ongoing_census,2024-06
N22000085,TIDIVANAM-NAGARI (NL) (SR),RAILWAYS,Tamil Nadu,N.A.,2006-09,582.83,,3631.34,767.51,,2026-12,2027-03,10.0,ongoing_census,2024-06
N22000449,MANIYACHI - NAGERCOIL (102 KM) DOUBLING,RAILWAYS,Tamil Nadu,RVNL,2015-02,1700.0,,1752.25,1675.56,2022-03,2024-03,2023-12,100.0,ongoing_census,2024-06
N22000567,Chinnasalem-Kallakurichi New Line (MM of cuddalore- Salem 191 KM),RAILWAYS,Tamil Nadu,SR,,417.5,,419.44,194.56,2025-03,2024-08,2025-12,58.0,ongoing_census,2024-06
N22000568,CHENNAI BEACH-CHENNAI EGMORE (4.3 KM) (UMBRELLA WORK PB#57/2019-20/NR),RAILWAYS,Tamil Nadu,SR,,359.6,274.2,274.2,191.73,2026-03,2024-07,2024-12,63.0,ongoing_census,2024-06
N22000618,MORAPPUR-DHARMAPURI,RAILWAYS,Tamil Nadu,Mar-27) (N.A.,2019-02,358.95,,358.95,37.11,2028-03,2027-03,2027-03,1.0,ongoing_census,2024-06
N22000625,KARAIKAL - PERALAM NEW LINE (MM OF TIRUCHCHIRAPPALLI-NAGORE-KARAIKAL),RAILWAYS,Tamil Nadu,SR,,304.22,,373.42,225.18,2026-03,2024-08,2024-12,65.0,ongoing_census,2024-06
N22000626,NAGAPATTINAM- THIRUTURAIPUNDI VIA THIRUKUVALAI NEW LINE (MM OF TIRUCHCHIRAPPALLI-NAGORE-KARAIKAL),RAILWAYS,Tamil Nadu,SR,,677.12,,788.05,165.0,2026-03,2027-03,2027-03,16.0,ongoing_census,2024-06
N24000652,FOUR LANNING OF VIKRAVANDI- SETHIYAHOPU FROM KM 0.000 TO KM 60.250(DESIGN CHAINAGE KM 0.000 TO KM 65.,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.,2017-03,848.45,,848.45,303.04,2020-03,2024-05,2024-05,48.26,ongoing_census,2024-06
N24000697,FOUR LANNING OF CHOLOPURAM- THANJAVUR,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2017-08,1176.37,,1176.37,1276.4,2020-09,2024-09,2024-09,90.2,ongoing_census,2024-06
N24000708,4-LANNING OF STHIYATHOPU- CHOLOPURAM,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,Sep-24,2017-09,1227.87,,1227.87,1278.38,2020-08,2024-09,2024-09,86.74,ongoing_census,2024-06
N24000826,FOUR LANINIG OF CHETTIKULAM TO NATHAM SECTION OF NH-785 FROM CHETTIKULUM (KM 7.300) TO NATHAM (KM. 3,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2018-03,505.35,,837.69,376.61,2022-10,2024-01,2024-01,99.75,ongoing_census,2024-06
N24000827,FOUR LANING OF MADURAI- CHETTIKULAM SECTION OF NH-785 FROM MADURAI (KM 0/000) TO CHETTICULAM (7/300),ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,Apr-23,2018-03,628.71,,756.13,583.02,2020-11,2023-04,2023-04,99.3,ongoing_census,2024-06
N24000828,TWO LANING WITH PAVED SHOULDER OF MEENSURUTTI (KM. 98.433) TO CHIDAMBARM (KM. 129.965.) SECTION OF N,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,633.55,883.21,883.21,265.12,2023-09,2023-12,2024-01,100.0,ongoing_census,2024-06
N24001380,WIDENING EXISTING 2 LANE TO 4 LANE WITH PAVED SHOULDER INCLUDING STRENGTHENING CARRIAGEWAY FROM KM 8,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,MoRTH,2020-08,302.62,345.62,345.62,324.68,2021-02,,2024-05,100.0,ongoing_census,2024-06
N24001428,FOUR LANING OF VILUPPURAM TO PUDHUCHERRY (DESIGN CH. KM. 00/000 TO KM. 29/000) SECTION OF NH-45A ON,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2018-03,998.7,1358.32,1358.32,868.72,2021-11,2024-12,2024-12,95.65,ongoing_census,2024-06
N24001429,FOUR LANING OF PUDUCHERRY (KM.29/000) TO POONDIYANKUPPAM (KM.67/000) SECTION OF NH-45A ON HAM UNDER,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2018-03,1294.47,1588.4,1588.4,788.85,2021-11,2024-12,2024-12,89.56,ongoing_census,2024-06
N24001430,FOUR LANING OF POONDIYANKUPPAM (KM.67/000) TO SATTANATHAPOURAM (KM.123/800) SECTION OF NH-45A ON HAM,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2018-03,2120.4,2565.63,2565.63,1432.26,2022-01,2024-12,2024-12,98.1,ongoing_census,2024-06
N24001431,FOUR LANING OF SATTANATHAPURAM (KM.123/800) TO NAGAPATTINAM (KM.179/555) SECTION OF NH-45A ON HAM UN,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2018-03,1872.68,2661.51,2756.09,1077.13,2020-10,2025-08,2025-08,45.2,ongoing_census,2024-06
N24001454,WIDENING FROM TWO LANE TO TWO LANE WITH PAVED SHOULDER FROM KM 34/000 TO 49/000 AND TWO LANE TO FOUR,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,MoRTH,2022-02,184.15,,184.15,193.12,2022-08,,2024-08,100.0,ongoing_census,2024-06
N24001455,CONSTRUCTION OF 4 LANE WITH PAVED SHOULDERS THIRUVAYARU BYPASS IN BETWEEN EXISTING KM.55/926 TO 62/6,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.,2022-02,191.33,,191.33,136.34,2022-08,,2024-10,75.0,ongoing_census,2024-06
N24001600,BALANCE WORK 2-LANE WITH PAVED SHOULDERS OF NAGAPATTINAM - THANJAVUR SECTION OF NH-67 (NEW NH- 83),ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2020-10,434.12,,434.12,258.89,2023-05,2024-12,2024-12,99.0,ongoing_census,2024-06
N24001601,4-LANING OF KAMALAPURAM - ODDANCHATRAM SECTION OF NH-209,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2019-01,1051.69,,1051.69,504.84,2023-01,2024-12,2024-12,70.12,ongoing_census,2024-06
N24001602,4-LANING OF MADATHUKULAM - POLLACHI SECTION OF NH-209 (NEW NH- 83),ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2019-01,1409.38,,1409.38,613.23,2022-12,2024-09,2024-09,84.7,ongoing_census,2024-06
N24001603,4-LANING OF ODDANCHATRAM - MADATHUKULAM SECTION OF NH-209 (NEW NH-83),ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,Dec-23,2019-01,1518.53,,1607.54,915.4,2022-10,2023-12,2023-12,100.0,ongoing_census,2024-06
N24001604,"REMAINING WORK OF 2L+PS OF TRICHY - KARAIKUDI SECTION OF NH-210, INCLUDING TRICHY BYPASS",ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,166.9,,166.9,121.94,2021-03,,2023-10,100.0,ongoing_census,2024-06
N24001605,"4-LANING OF MELUR - PILLAYARPATTI - KARAIKUDI SECTION OF NH-338, NH-36, NH-383",ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.,,1103.86,,1103.86,461.32,2022-03,,2024-10,73.5,ongoing_census,2024-06
N24001606,4-LANING OF VADIPPATTI - THAMARAIPATTI SECTION OF NH-744A (MADURAI RING ROAD),ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2018-12,854.94,,854.94,334.05,2022-03,2025-03,2025-03,60.47,ongoing_census,2024-06
N24001692,BALANCE WORKS OF FOUR LANE FROM KM 43+950 (THIRUVALLUR BYPASS) TO KM 61+470 (VEPPAMPATTU BYPASS) PAS,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2022-01,467.99,,468.0,18.83,2024-09,,2024-09,12.2,ongoing_census,2024-06
N24001693,FOUR LANING OF NERALURU TO THORAPALLI AGRAHARAM SECTION OF NH-844 (PKG-I) FROM KM.0+000 TO KM.23+350,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2021-09,1751.18,,1757.27,49.69,2024-10,,2024-10,0.0,ongoing_census,2024-06
N24001694,FOUR LANING OF THORAPALLI AGRAHARAM TO JITTANDAHALLI SECTION OF NH-844 (PKG-II) FROM KM.23+350 TO KM,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2019-02,1243.57,,1243.57,171.63,2023-12,2024-12,2024-12,0.0,ongoing_census,2024-06
N24001695,8L OF GUDUVANCHERY (KM 38.00) - MARAIMALAI NAGAR (KM 42.00) - SINGAPERUMAL KOIL (47.00) - CHETTIPU,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,,230.69,,230.69,197.46,2022-02,2023-07,2023-07,100.0,ongoing_census,2024-06
N24001696,FOUR LANING OF JITTANDAHALLI TO DHARMAPURI SECTION OF NH-844 (PKG- III) FROM KM.60+100 TO KM.94+460,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,N.A.,2019-02,1291.37,,1291.37,215.02,2023-08,2024-12,2024-12,0.0,ongoing_census,2024-06
N24001716,THOPPUR METTUR BHAVANI ERODE SECTION OF NH 544H FOR A LENGTH OF 85 KM,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2022-07,186.5,210.81,210.81,12.92,2023-08,2024-12,2024-12,85.0,ongoing_census,2024-06
N24001717,BANGALORE CHENNAI EXPRESSWAY PHASE-III PACKAGE III (ARAKKONAM TO KANCHEEPURAM) FROM KM 204.500 TO K,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2020-11,1155.49,1458.45,1458.45,432.53,2024-08,,2025-03,50.65,ongoing_census,2024-06
N24001718,BANGALORE CHENNAI EXPRESSWAY PHASE-III PACKAGE II (WALAJAHPET TO ARAKKONAM) FROM KM 180.000 TO KM 2,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2020-12,843.48,1051.36,1051.36,349.3,2024-07,,2024-11,78.24,ongoing_census,2024-06
N24001719,4L BANGALORE-CHENNAI EXPRESSWAY FROM KM. 230.000 TO KM. 261.705 OF KANCHEPURAM TO SRIPERUMBUDUR SECT,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2021-02,2948.31,3516.83,3516.83,677.76,2024-07,,2025-02,60.23,ongoing_census,2024-06
N24001720,BANGALORE CHENNAI EXPRESSWAY PHASE-III ? PACKAGE I (GUDIPALA TO WALAJAJHPET) FROM KM 156.000 TO KM 1,ROAD TRANSPORT AND HIGHWAYS,Tamil Nadu,NHAI,2020-10,1023.91,1341.51,1341.51,506.56,2024-05,,2024-12,61.74,ongoing_census,2024-06
